Date,Open,High,Low,Close,Volume,daily_return,MA7,MA21
2021-08-13,241.23666381835935,243.3000030517578,238.1133270263672,239.05667114257807,50194500,,,
2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,-0.04322549735370618,,
2021-08-17,224.22000122070312,224.8600006103516,216.27999877929688,221.90333557128903,71163900,-0.02981764971635037,,
2021-08-18,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,0.03497015710402862,,
2021-08-19,226.07000732421875,228.8500061035156,222.52999877929688,224.4900054931641,42940500,-0.022525688289902868,,
2021-08-20,227.61666870117188,230.7100067138672,224.5666656494141,226.7533264160156,44525700,0.010082056516856452,,
2021-08-23,228.47999572753903,237.3766632080078,226.9166717529297,235.43333435058597,60794700,0.03827951753459824,229.43190438406808,
2021-08-24,236.8933258056641,238.4066619873047,234.2133331298828,236.163330078125,39249300,0.0031006472789956163,229.01856994628906,
2021-08-25,235.6766662597656,238.9900054931641,234.6666717529297,237.0666656494141,37936800,0.0038250458739308435,230.2104753766741,
2021-08-26,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,-0.014116975997208181,231.89857046944755,
2021-08-27,235.0,238.3333282470703,234.0333404541016,237.30667114257807,41501400,0.015346011908018209,232.99047633579798,
2021-08-30,238.2400054931641,243.6666717529297,237.57666015625,243.6366729736328,55812600,0.026674352644943333,235.72571454729353,
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.2400054931641,62566200,0.006580834075438302,238.36666870117188,
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,-0.0022155233598405433,239.69000244140625,
2021-09-02,244.8333282470703,246.9900054931641,243.51333618164065,244.1300048828125,38331900,-0.002315788147756681,240.8280988420759,
2021-09-03,244.0833282470703,244.6666717529297,241.3999938964844,244.52333068847656,45738300,0.0016111325842673718,241.8933367047991,
2021-09-07,246.6666717529297,253.3999938964844,246.4199981689453,250.97332763671875,60119400,0.02637783858939624,244.35809762137276,
