Date,Open,High,Low,Close,Volume,daily_return,MA7,MA21
2021-08-13,137.25,137.85650634765625,137.0330047607422,137.7274932861328,15948000,,,
2021-08-16,137.52499389648438,138.3625030517578,135.2989959716797,138.3094940185547,22384000,0.004225741124996407,,
2021-08-17,137.75,138.2655029296875,136.08200073242188,136.6614990234375,21716000,-0.011915270219238216,,
2021-08-18,136.5,137.10450744628906,135.32150268554688,135.44900512695312,19258000,-0.008872242037067268,,
2021-08-19,134.4355010986328,136.3524932861328,134.25,135.67999267578125,21782000,0.0017053469577841263,,
2021-08-20,136.0,137.5540008544922,135.25,137.42950439453125,31194000,0.012894397208073283,,
2021-08-23,137.96949768066406,140.87449645996094,137.6074981689453,140.04150390625,28454000,0.01900610442587536,137.32835606166296,
2021-08-24,140.6114959716797,142.0800018310547,140.3385009765625,141.26150512695312,19268000,0.008711711790240662,137.83321489606584,
2021-08-25,141.625,142.1894989013672,141.37600708007812,142.07899475097656,15848000,0.005787065791835966,138.37171500069755,
2021-08-26,141.75,142.41749572753906,141.35699462890625,141.4405059814453,20610000,-0.004493899824181136,139.05443028041296,
2021-08-27,141.65249633789062,144.5124969482422,141.4969940185547,144.00399780273438,28780000,0.01812417032519198,140.27657209123885,
2021-08-30,144.39999389648438,145.9705047607422,144.16299438476562,144.5904998779297,24434000,0.0040728180060580765,141.54950169154577,
2021-08-31,145.14700317382812,145.17149353027344,144.281005859375,144.69749450683594,22448000,0.000739983809424416,142.58778599330358,
2021-09-01,145.0,146.25399780273438,144.8834991455078,145.2154998779297,21936000,0.0035799194233405718,143.3269282749721,
2021-09-02,145.21600341796875,145.51950073242188,143.18499755859375,143.28700256347656,32342000,-0.013280244299501476,143.6162850516183,
2021-09-03,143.08050537109375,144.15499877929688,142.40049743652344,143.739501953125,19850000,0.0031579932691241375,143.85350036621094,
2021-09-07,143.83450317382812,144.56500244140625,143.61900329589844,144.28050231933594,20124000,0.0037637556750917955,144.25921412876673,
2021-09-08,144.10000610351562,144.39999389648438,143.0,143.6909942626953,18344000,-0.004085846993628239,144.2144993373326,
2021-09-09,143.8404998779297,144.3105010986328,143.17750549316406,143.54100036621094,15314000,-0.0010438642815022714,144.0645708356585,
2021-09-10,144.21249389648438,144.718505859375,140.73800659179688,140.87600708007812,36840000,-0.018566077144047455,143.51864406040735,
