Date,Open,High,Low,Close,Volume,daily_return,MA7,MA21
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,18249000,,,
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,22507600,0.005975755381686376,,
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,20075300,-0.005159604547719909,,
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,21813000,-0.00801820558756594,,
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,29850500,0.020775213425172634,,
2021-08-20,299.7200012207031,305.8399963378906,298.0599975585937,304.3599853515625,40817600,0.025575349997876584,,
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,22830200,0.000952847151004077,296.7199968610491,
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,18175800,-0.006663380337984304,298.11570957728793,
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,20006100,-0.002015680924607355,299.17428152901783,
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,17666100,-0.009668598169976117,300.03285435267856,
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,22605700,0.0021064057324764462,301.317138671875,
2021-08-30,301.1199951171875,304.2200012207031,301.0599975585937,303.5899963378906,16348100,0.012912034903996172,302.2914254324777,
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,26285300,-0.0056325685157785355,301.9371425083705,
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,18983800,-0.0001656893790176195,301.53428431919644,
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,16285600,-0.0022528996654824773,301.3242841448103,
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,14747900,-3.3137135145744345e-05,301.1999991280692,
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,17180400,-0.0031879588429223338,301.355712890625,
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,15046800,9.993597184632108e-05,301.4257114955357,
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,19927000,-0.009859736648775153,300.5199977329799,
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,19633400,-0.005180852968618588,299.63856724330356,
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,23652900,0.004328561145325205,298.94713919503346,299.06714012509303
