Date,Open,High,Low,Close,Volume,daily_return,MA7,MA21
2021-08-13,107.16999816894533,111.70999908447266,106.56999969482422,110.5500030517578,100135700,,,
2021-08-16,110.1999969482422,111.58000183105467,105.87000274658205,107.4800033569336,73325400,-0.02777023618341179,,
2021-08-17,106.63999938964844,108.6999969482422,105.3499984741211,107.55999755859376,74053900,0.0007442705541653716,,
2021-08-18,107.3499984741211,108.06999969482422,103.2699966430664,103.44000244140624,79387900,-0.03830415777894702,,
2021-08-19,103.31999969482422,106.18000030517578,101.9800033569336,103.6999969482422,71117500,0.0025134812519289618,,
2021-08-20,104.31999969482422,105.9800033569336,103.98999786376952,104.6500015258789,55227600,0.009161085878439001,,
2021-08-23,105.3000030517578,109.0199966430664,104.86000061035156,108.7699966430664,68835300,0.03936927909330867,106.59285736083984,
2021-08-24,109.4499969482422,109.61000061035156,107.27999877929688,107.6500015258789,51239300,-0.010296912308113915,106.17857142857143,
2021-08-25,108.12999725341795,109.91000366210938,107.4499969482422,108.3000030517578,45485500,0.006038100479939468,106.29571424211774,
2021-08-26,108.56999969482422,109.2300033569336,106.83999633789062,107.2699966430664,51442500,-0.009510677559253056,106.25428553989956,
2021-08-27,108.01000213623048,111.77999877929688,107.8000030517578,111.4000015258789,61030000,0.03850102556220647,107.39142826625279,
2021-08-30,112.61000061035156,114.48999786376952,111.26000213623048,111.31999969482422,56130500,-0.0007181492814980484,108.48000008719308,
2021-08-31,111.26000213623048,111.26000213623048,109.02999877929688,110.72000122070312,49339000,-0.005389853357581242,109.3471429007394,
2021-09-01,111.3000030517578,111.8499984741211,109.8499984741211,109.98999786376952,38579600,-0.0065932383389200044,109.52142878941127,
2021-09-02,110.31999969482422,110.87999725341795,108.7699966430664,109.1999969482422,40090500,-0.007182479596970159,109.74285670689174,
2021-09-03,108.8499984741211,111.16999816894533,108.5,109.91999816894533,42605800,0.006593417956269665,109.97428458077567,
2021-09-07,109.95999908447266,110.58000183105467,108.66000366210938,109.1500015258789,28815200,-0.007005064191166976,110.24285670689174,
2021-09-08,108.87999725341795,109.3000030517578,105.5199966430664,106.16999816894533,43067900,-0.027301908522896712,109.49571337018695,
2021-09-09,106.55999755859376,107.3000030517578,105.83999633789062,106.1500015258789,31857900,-0.00018834551578872372,108.75714220319476,
2021-09-10,106.98999786376952,106.98999786376952,104.9800033569336,105.1999969482422,32602300,-0.008949642618752973,107.96857016427177,
2021-09-13,105.26000213623048,105.27999877929688,102.62999725341795,104.8000030517578,37767800,-0.0038022234609113026,107.22714233398438,107.78047616141183
2021-09-14,105.5199966430664,106.81999969482422,104.41999816894533,105.7300033569336,40629500,0.008874048455098649,106.73142896379743,107.5509523664202
2021-09-15,106.0,106.31999969482422,104.02999877929688,105.5999984741211,37998900,-0.0012295931020981365,106.11428615025112,107.46142832438152
2021-09-16,104.91999816894533,106.75,103.76000213623048,106.22000122070312,38150300,0.00587123821534874,105.69571467808315,107.39761897495815
2021-09-17,105.55999755859376,105.9800033569336,103.70999908447266,103.87999725341795,44528300,-0.022029786672880247,105.36857169015067,107.41857110886346
2021-09-20,101.58000183105467,102.51000213623048,99.51000213623048,101.5500030517578,45228400,-0.02242967138299079,104.71142905099052,107.31619044712612
2021-09-21,102.1500015258789,103.43000030517578,101.18000030517578,102.81999969482422,35481500,0.012506121170859252,104.37142944335938,107.22904750279018
2021-09-22,102.81999969482422,104.55999755859376,102.20999908447266,104.37999725341795,34126300,0.015172121797548233,104.31142861502511,107.01999991280692
2021-09-23,104.88999938964844,106.86000061035156,103.88999938964844,106.1500015258789,32816700,0.01695731288595126,104.37142835344586,106.94857134137835
2021-09-24,105.19000244140624,106.0500030517578,104.68000030517578,105.8000030517578,26482600,-0.00329720649166243,104.4000004359654,106.82952372233073
